#
# Políticas de La Rijoa
#
1;;;;Servicios públicos básicos
1;1;;;Justicia
1;3;;;Seguridad
1;4;;;Acción exterior
1;8;;;Actividad legislativa, ejecutiva y asesoramiento jurídico
2;;;;Actuaciones de protección y promoción social
2;3;;;Servicios sociales
2;4;;;Fomento del empleo
2;6;;;Vivienda
2;7;;;Juventud
3;;;;Producción de bienes públicos de carácter preferente
3;1;;;Sanidad
3;2;;;Educación
3;3;;;Cultura
3;4;;;Deporte
4;;;;Actuaciones de carácter económico
4;1;;;Agricultura y ganadería
4;2;;;Empresa, industria y energía
4;3;;;Turismo
4;4;;;Transporte
4;5;;;Infraestructuras
4;6;;;Investigación, desarrollo e innovación
4;7;;;Medio ambiente
9;;;;Actuaciones de carácter general
9;1;;;Servicios de carácter general
9;2;;;Administración financiera y tributaria
9;3;;;Servicios a Entidades Locales
9;5;;;Deuda pública
#
# Programas de La Rioja
#
1;1;1;1;Justicia
1;3;1;1;Protección Civil
1;3;1;2;Interior
1;4;0;1;Servicios Generales de Participación y Cooperación
1;4;1;1;Acción Exterior
1;4;2;1;Cooperación Al Desarrollo
1;8;1;1;Actividad Legislativa
1;8;1;2;Actividad Ejecutiva
1;8;1;3;Asesoramiento Jurídico
1;8;1;4;Asesoramiento Jurídico, Económico y Social
2;3;1;1;Administración General de Servicios Sociales
2;3;2;1;Exclusión Social e Inmigración
2;3;2;2;Mayores
2;3;2;3;Discapacidad
2;3;2;4;Infancia y Menores
2;3;2;5;Prestaciones de la Dependencia
2;3;2;6;Servicios Comunitarios
2;3;3;1;Mujer
2;3;3;2;Igualdad de Genero
2;4;1;1;Políticas de Empleo
2;4;1;2;Formación para el Empleo
2;6;1;1;Vivienda
2;6;1;2;Urbanismo
2;7;1;1;Juventud
3;1;1;1;Administración General de Salud
3;1;2;1;Atención Primaria
3;1;2;2;Atención Especializada
3;1;2;3;Formación del Personal Sanitario
3;1;3;1;Acciones de Salud Pública
3;1;3;2;Ordenación, Control e Información al Consumidor
3;1;4;1;Actuaciones Sociosanitarias
3;2;1;1;Administración General de Educación
3;2;2;1;Enseñanza Regimen General
3;2;2;2;Enseñanza Regimen Especial
3;2;2;3;Formación Profesional
3;2;2;4;Enseñanza Régimen Especial
3;2;2;5;Enseñanza Universitaria
3;3;1;1;Promoción de la Cultura
3;3;1;2;Museos, Archivos y Bibliotecas
3;3;2;1;Patrimonio Histórico-Artístico
3;4;1;1;Deporte
4;1;1;1;Administración General de Agricultura y Ganadería
4;1;2;1;Desarrollo Rural
4;1;2;2;Garantía Agraria y Previsión de Riegos
4;1;2;3;Calidad y Promoción Agroalimentaria
4;2;1;1;Apoyo Empresarial en General
4;2;1;2;Reindustrialización
4;2;1;3;Industria Agroalimentaria
4;2;1;4;Relaciones y Prevención de Riesgos Laborales
4;2;1;5;Comercio
4;2;1;6;Emprendimiento
4;2;2;1;Regulación de Propiedad y Calidad y Seguridad Industrial
4;3;1;1;Promoción Turística
4;3;1;2;Infraestructuras Turísticas
4;4;1;1;Transporte
4;5;1;1;Infraestructuras Básicas
4;5;1;2;Conservación de Infraestructuras Básicas
4;5;1;3;Cooperación Económica Local
4;5;1;4;Servicios Generales e Infraestructuras Básicas
4;6;1;1;Investigación y Desarrollo
4;6;1;2;Innovación
4;6;1;3;Sociedad Digital
4;7;1;1;Biodiversidad, Uso Público y Educación Ambiental
4;7;1;2;Gestión Forestal
4;7;1;3;Calidad Ambiental, Residuos y Economía Circular
4;7;1;4;Gestión de Recursos Hídricos
4;7;1;5;Eficiencia Energética y Cambio Climatico
4;7;1;6;Actuaciones Energéticas y Climáticas
9;1;1;1;Servicios de Carácter General y Atención Al Ciudadano
9;1;1;2;Función Pública
9;1;1;3;Asesoramiento Jurídico
9;2;1;1;Administración Del Patrimonio y Coordinación de La Contratación
9;2;2;1;Planificación, Presupuesto y Gestión Financiera
9;2;3;1;Administración y Gestión Tributaria
9;2;4;1;Control Interno, Auditoría y Contabilidad
9;2;5;1;Estadística
9;2;9;1;Fondo de Contingencia de Ejecución Presupuestaria
9;3;1;1;Servicios A Entidades Locales
9;5;1;1;Amortizacion y Gastos Financieros
