2021;1;Impuestos Directos;1-0;Sobre La Renta;1-0-0;Compensacion Impuesto Actividades Economicas;1-0-0-;; 750000,0; 0,0; 750000,0; 837411,16; 837411,16
2021;1;Impuestos Directos;1-0;Sobre La Renta;1-0-1;Recargo Sobre Actividades Economicas;1-0-1-;; 1300000,0; 0,0; 1300000,0; 1062066,21; 1052469,5
2021;1;Impuestos Directos;1-0;Sobre La Renta;1-0-2;Tramo Autonomico Del I.R.P.F.;1-0-2-;; 336251590,0; 0,0; 336251590,0; 334877100,79; 334877100,79
2021;1;Impuestos Directos;1-1;Sobre El Capital;1-1-0;Impuesto Sobre Sucesiones Y Donaciones;1-1-0-01;Impuesto Sobre Sucesiones; 16457000,0; 0,0; 16457000,0; 43404882,58; 42723556,25
2021;1;Impuestos Directos;1-1;Sobre El Capital;1-1-0;Impuesto Sobre Sucesiones Y Donaciones;1-1-0-02;Impuesto Sobre Donaciones; 2743000,0; 0,0; 2743000,0; 1543085,02; 1446493,47
2021;1;Impuestos Directos;1-1;Sobre El Capital;1-1-1;Impuesto Sobre El Patrimonio;1-1-1-;; 15500000,0; 0,0; 15500000,0; 15000540,24; 14998785,15
2021;1;Impuestos Directos;1-1;Sobre El Capital;1-1-3;Impuesto Sobre Los Depositos En Las Entidades De Crédito;1-1-3-;; 3000000,0; 0,0; 3000000,0; 3211465,05; 3211465,05
2021;2;Impuestos Indirectos;2-0;Sobre Transmisiones Patrimoniales Y Actos Juridicos Documentados;2-0-0;Sobre Transmisiones Patrimoniales Y Actos Juridicos Documentados;2-0-0-01;Sobre Transmisiones Patrimoniales; 22500000,0; 0,0; 22500000,0; 37058705,95; 35912077,21
2021;2;Impuestos Indirectos;2-0;Sobre Transmisiones Patrimoniales Y Actos Juridicos Documentados;2-0-0;Sobre Transmisiones Patrimoniales Y Actos Juridicos Documentados;2-0-0-02;Sobre Actos Juridicos Documentados; 9750000,0; 0,0; 9750000,0; 9987511,43; 9635459,88
2021;2;Impuestos Indirectos;2-1;Tributos Sobre El Juego;2-1-0;Tributos Sobre El Juego;2-1-0-;; 6900000,0; 0,0; 6900000,0; 8643002,37; 8027936,25
